username, created_at, lng, lat, text
disneywjoseph, Mon Apr 20 00:18:53 +0000 2020, -118.325145, 34.182160, @Davidav32376512 what racing poles? the signs? 
armidmnds, Mon Apr 20 00:18:53 +0000 2020, -107.342056, 24.662488, Dice que no pero se que mi flow le corre por las venas! 😌 
talamanteCarlos, Mon Apr 20 00:18:53 +0000 2020, -110.205960, 30.990265, Y yo que dije que jamás sería maestro virtual... 🙃 
1kkushable, Mon Apr 20 00:18:53 +0000 2020, -80.321611, 25.912833, This girl got hella sales going on rn 
catricec_, Mon Apr 20 00:18:53 +0000 2020, -91.090800, 30.459100, Tbh this face mask kinda sexy on me 
justinsfilthy, Mon Apr 20 00:18:53 +0000 2020, -121.641268, 36.689149, I AINT CURREN$Y BUT IF THERE AIN’T MONEY IN MY NAME PLEASE MURDER ME 
The_Sole0, Mon Apr 20 00:18:53 +0000 2020, -82.374359, 34.870836, Follow me for more recipes @ Highview Townes - Itasca https://t.co/JEJ8JuPYr5 
KingMarcus25, Mon Apr 20 00:18:53 +0000 2020, -82.985772, 39.994684, If they make wearing mask mandatory. I can see headlines where people are breaking into cars to steal masks and han… https://t.co/xv5zuAzFeg 
ZumbawAndreaK, Mon Apr 20 00:18:53 +0000 2020, -81.044200, 34.000600, Ready for the new week? Everyday we getting closer to a new beginning, let’s stay positive! Link in my bio and in t… https://t.co/VG8XBhGgVG 
shelovesshelly, Mon Apr 20 00:18:53 +0000 2020, -80.244984, 36.087169, My love language 
HawthornRet, Mon Apr 20 00:18:53 +0000 2020, -82.761092, 39.892691, Can you recommend anyone for this job in Pickerington, OH? https://t.co/iOnhqjlwVi #STNA #CNA 
laststandhats, Mon Apr 20 00:18:53 +0000 2020, -97.754724, 30.323346, @jacspur @JustinLilly1 @OccupyLF @jessepierce82 I get down in the paint. 
MikiePhit, Mon Apr 20 00:18:53 +0000 2020, -76.298061, 39.440509, @StabbCityTriple @Dev_Gnarley When they DM back!!! https://t.co/4th6KBBVlr 
CarlAZrealtor, Mon Apr 20 00:18:53 +0000 2020, -111.889956, 33.819340, Happy Divine Mercy Sunday!!! @ Our Lady of Joy Roman Catholic Church https://t.co/rulRrkIkgg 
franklyliza, Mon Apr 20 00:18:53 +0000 2020, -73.968542, 40.780709, How is it that we only treat addiction with a god based option in jails and hospitals? Why not science!? I don’t ge… https://t.co/l6eOXWalE3 
chelseacoreniaa, Mon Apr 20 00:18:53 +0000 2020, -117.857552, 34.100103, Frrr 
illtwill813, Mon Apr 20 00:18:54 +0000 2020, -82.161782, 28.012167, Don’t forget that 5head 🌚🤣 
14Smith15, Mon Apr 20 00:18:54 +0000 2020, -82.985772, 39.994684, Max by far- not even close! 
SkyFlyWalker, Mon Apr 20 00:18:54 +0000 2020, -95.446486, 29.838495, Me no like small talk conversations like get to the fucking point bruh.... 
Noj76478606, Mon Apr 20 00:18:54 +0000 2020, -96.731143, 43.541015, @ewarren @JoyAnnReid @JoeBiden Panic breeds panic. Liz is panic. Not a leader. 
AMuir_DukeGI, Mon Apr 20 00:18:54 +0000 2020, -78.895441, 35.990983, So impressive to see @dukemedicine colleague Larry Greenblatt out there providing the community with masks.  Such a… https://t.co/aOpr6KTlO1 
Suresh, Mon Apr 20 00:18:54 +0000 2020, -79.272570, 43.629311, @jyotika Omg https://t.co/IkZ4RV4g9D 
benostrowsky, Mon Apr 20 00:18:54 +0000 2020, -92.153018, 32.526733, This is so perfect 😂 and there's a cameo by @AlbertGatorhttps://t.co/uK1N3x3FHw 
CountOnRodney, Mon Apr 20 00:18:54 +0000 2020, -87.732013, 41.833585, I read 4 pages of this book on mental health and had to put it down nothing but load of shit. 
Brandon__Mitch, Mon Apr 20 00:18:54 +0000 2020, -95.446486, 29.838495, 👀👀 
myke_clark, Mon Apr 20 00:18:54 +0000 2020, -89.922029, 35.133521, https://t.co/SpzoZhULXX 
aliyoder, Mon Apr 20 00:18:54 +0000 2020, -96.761753, 32.819858, Me accepting my Influencer title when someone follows a recommendation of mine and then loves it https://t.co/0l6s5Ifp5Y 
EyeveePoison, Mon Apr 20 00:18:54 +0000 2020, -97.754724, 30.323346, Gorlll 
DB__TheGreat, Mon Apr 20 00:18:54 +0000 2020, -71.054316, 42.457414, I’m boreddddddd 
HunterAHomistek, Mon Apr 20 00:18:54 +0000 2020, -79.858700, 40.325608, EVERYBODY FIGHT FROM SIX FEET AWAY NOW 
drblack3618, Mon Apr 20 00:18:54 +0000 2020, -80.682162, 32.904432, Yep! White supremacy is now the dominant narrative in American “society”! 
thepunmaster291, Mon Apr 20 00:18:54 +0000 2020, -84.512960, 39.216800, @djprit123 @TomHolland1996 @DrakeBell https://t.co/Q3kYh9uHQz 
test5geo1798, Mon Apr 20 00:18:55 +0000 2020, -122.398720, 37.781157, TEST_LAT/LON: 01face90-90da-442d-a7af-a360027c0744 
SShefton, Mon Apr 20 00:18:55 +0000 2020, -74.280358, 40.609834, @pgtherealg @CassiusMarcel Lmaooo did it ever occur to y’all feminists that there’s actually women who like to cook… https://t.co/QLinFwhW4w 
bhattarai188, Mon Apr 20 00:18:55 +0000 2020, -117.922956, 33.807628, I am in visit of San Carlo,California on April 19,2020! बैसाख ७,२०७७ वि. स.। https://t.co/QEuRkc6gOJ 
dramatic_one, Mon Apr 20 00:18:55 +0000 2020, -97.103139, 33.030083, @BaKopetski https://t.co/cJq5N1IaQ5 
sonofpontos, Mon Apr 20 00:18:55 +0000 2020, -82.306723, 27.827367, I am un-effing-available tonight at 9pm. 
pvand1, Mon Apr 20 00:18:55 +0000 2020, -106.737438, 32.342299, @RBReich @McneJames Too few hospital beds, too little medical care. Poverty is interwoven in there. 
judyfrie, Mon Apr 20 00:18:55 +0000 2020, -104.922093, 39.713563, Just picking up drinks. Got sandwiches from local biz. 
mullin_2, Mon Apr 20 00:18:55 +0000 2020, -86.270540, 45.001180, @JoshuaPotash @weijia What a terrible person he is .. 
BobBack15, Mon Apr 20 00:18:55 +0000 2020, -91.090800, 30.459100, D - Hands down! 
ABCafg01, Mon Apr 20 00:18:55 +0000 2020, -117.196526, 33.566980, @superscientific @Kohler https://t.co/m9ULpedEam 
abike1999, Mon Apr 20 00:18:55 +0000 2020, -74.012066, 40.888461, @PeachStPayton Lmfao whatever 
QueenJesMarie, Mon Apr 20 00:18:55 +0000 2020, -81.705467, 41.495940, These past couple days been so .... weird like something major is about to happen and I know because it’s just too much chaos going on 
AdamBloomberg, Mon Apr 20 00:18:55 +0000 2020, -97.103139, 33.030083, @billchilds We haven’t met in person yet but I didn’t think the current host had your voice. 
2ChristineD, Mon Apr 20 00:18:55 +0000 2020, -68.984705, 45.188407, .@dkhos, @trevorkade, @jillhazelbaker, @ctooze, &amp; @AndiPim it’s time to get all American workers back to work at gr… https://t.co/bzp6HqEb1s 
boldenburg, Mon Apr 20 00:18:55 +0000 2020, -78.515337, 35.959024, @benshapiro Must have some of that @BarackObama #shovelready #stimulus funding left over.... 
AimaNiqabae, Mon Apr 20 00:18:56 +0000 2020, -79.272570, 43.629311, LMFAOOOO FAM GOOGLED WHAT IS ANIMAL CROSSING IM DECEASED 
kotasthots, Mon Apr 20 00:18:56 +0000 2020, -95.446486, 29.838495, I love having a glass shower because when I dance Nick dances back at me 😻Being quarantined with my husband has been fun 🥺 
The_Twenty_Two, Mon Apr 20 00:18:56 +0000 2020, -97.463645, 35.327468, @DevanFink @MLBRandomStats Now do the Arizona fall league ... oh wait. Stfu. 
tamierinpippi, Mon Apr 20 00:18:55 +0000 2020, -118.411907, 34.020789, At The Very Least 15 Countries &amp; #GuestOfRoyalty &amp; #UmitedNationsAmassador  💋❤️🧘‍♂️🎬🌎 https://t.co/ardbFBMX90 
camwill_2, Mon Apr 20 00:18:56 +0000 2020, -88.161555, 30.683649, @_itskennnnnn You already know it 
OliviaSofiaGram, Mon Apr 20 00:18:56 +0000 2020, -96.784727, 44.291864, @Dragonfly_Drama He is such an a$$ 
1989swagg, Mon Apr 20 00:18:56 +0000 2020, -74.648727, 39.447494, Said no one ever 
TheAlanNoble, Mon Apr 20 00:18:56 +0000 2020, -96.933659, 35.347545, @Whospaul Know I have to listen! 
Proof69, Mon Apr 20 00:18:56 +0000 2020, -117.661853, 34.119646, No 
SundaysBloodies, Mon Apr 20 00:18:56 +0000 2020, -76.300383, 40.039951, @hayley_bakerrr FR though 
presidentkylaah, Mon Apr 20 00:18:56 +0000 2020, -106.417430, 31.793368, how do u fit a bike in a car ? 
sanghalab, Mon Apr 20 00:18:56 +0000 2020, -86.846753, 40.407236, Our back porch view looks like a fairytale tonight 😍 https://t.co/sCuQefVZoR 
MedullaDubs, Mon Apr 20 00:18:56 +0000 2020, -96.761753, 32.819858, Fuck it, Ima try and get pregnant 
PhilipRansom, Mon Apr 20 00:18:56 +0000 2020, -83.173867, 32.678207, @Kellovesflea @dd1957b3f4394dc @IngrahamAngle No need for the language. I’m sure you have a more extensive vocabula… https://t.co/DyCdOdUbO8 
turnhover, Mon Apr 20 00:18:56 +0000 2020, -96.734900, 33.061243, @ANTIALMONDMILK waiting to get stomped on 🥺 
gracepanoff, Mon Apr 20 00:18:56 +0000 2020, -79.913521, 43.260695, @muddyvee I agree somewhat. Go to sleep. I’m in bed now and your 5 hours ahead. 
JPeralesOTE, Mon Apr 20 00:18:56 +0000 2020, -97.432425, 27.737151, @XSaenz_20 A lot better then Shortys name lol 🤦🏽‍♂️ 
FrankieComedian, Mon Apr 20 00:18:56 +0000 2020, -73.968542, 40.780709, @hoodiedaveed Controversial answer: Eminem 
hira_takehiro, Mon Apr 20 00:18:56 +0000 2020, -157.799589, 21.319944, @GuyHagi I hope you enjoy!! 
jerelynrom, Mon Apr 20 00:18:56 +0000 2020, -80.233328, 25.782353, RBD 
justlike_neji, Mon Apr 20 00:18:56 +0000 2020, -91.401008, 30.937336, @_heylovely From the first day , just keep putting them on top the litter. They tend to gravitate to it once they know where it’s at.. 
MarteviasG, Mon Apr 20 00:18:56 +0000 2020, -84.266174, 30.476216, 🤔 https://t.co/CmCgylFXmZ 
DSports24, Mon Apr 20 00:18:56 +0000 2020, -91.401008, 30.937336, @CVerdin34 Even at the “Red Team” before he got to the NBA. 
anniesabo_, Mon Apr 20 00:18:56 +0000 2020, -83.804475, 27.698682, Everyone (including me) waiting for #TheLastDance https://t.co/V4W6qjkBO7 
ulovemace, Mon Apr 20 00:18:57 +0000 2020, -89.922029, 35.133521, I need a blender in my life. 
GBur28840301, Mon Apr 20 00:18:57 +0000 2020, -79.861034, 35.170499, @TheyCallMeDoc1 Still have fried egg sandwiches at least once a week. 
ddnJesus, Mon Apr 20 00:18:57 +0000 2020, -79.861034, 35.170499, @erinkrakow #hearties @hallmarkchannel @SCHeartHome https://t.co/iaS3boLBty 
MRDShorts, Mon Apr 20 00:18:57 +0000 2020, -79.861034, 35.170499, Haha babyface is self-conscious.I would never, ever consider mentioning this in my response. Never. 
HSHS_Principal, Mon Apr 20 00:18:57 +0000 2020, -77.357365, 37.623306, Thank you .@ecujennmcd 🙏🏾 
MichaelMartocci, Mon Apr 20 00:18:57 +0000 2020, -74.030317, 40.766620, @tomludd @ivanhzhao @NotionHQ @ryolu_ @coryetzkorn This looks great, would love to hire a brand designer from your community :) 
anthonywfreeman, Mon Apr 20 00:18:57 +0000 2020, -118.411907, 34.020789, @parkerharwood thank u bro 🙏 
dhalslims, Mon Apr 20 00:18:57 +0000 2020, -73.948775, 40.655138, @ProdByBonus Intp gang!  Ive tested multiple times to test my consistency to double check too lol thats very intp of us 
DancesWithRain, Mon Apr 20 00:18:57 +0000 2020, -122.330602, 47.614817, @lp_badwolf *3/3 LOL 
Quaannnnn, Mon Apr 20 00:18:57 +0000 2020, -117.119517, 33.501021, Bro is twitter only used for porn 🤦🏾‍♂️ @pornhub.... like thats the only thing on the twitter feed 
FuxkHannah, Mon Apr 20 00:18:58 +0000 2020, -80.676074, 34.995621, Yooooo we really get to see Colteee tomorrow???? 😂😂💀 #90DayFiance 
niconpursuit, Mon Apr 20 00:18:58 +0000 2020, -73.968542, 40.780709, @sycastl Thank you my love! 
bitchslap2, Mon Apr 20 00:18:58 +0000 2020, -79.420865, 38.003376, @judgybagofhope @DuneCoon87 @NovaUniaoSauga I'm not mad I'm not upset so please don't be either. What's natural to… https://t.co/lvA8j13P9P 
SteveReeves2112, Mon Apr 20 00:18:58 +0000 2020, -100.076888, 31.168893, @ReochReoch @lordrosey @KTHopkins America welcomes everyone... Lots of immigrants every year. We are a nation of immigrants. 👍 
TonyaLHamilton, Mon Apr 20 00:18:58 +0000 2020, -77.604684, 41.117936, @realDonaldTrump @SenatorTimScott You're a fake president. 
billhal02986287, Mon Apr 20 00:18:58 +0000 2020, -77.319028, 42.348997, @charolyn_ @snootaboop @humorandanimals Okay snoot here is your boop !! https://t.co/5xRPxLHPRX 
arkhamlibrarian, Mon Apr 20 00:18:58 +0000 2020, -86.441236, 39.766555, @WillEmmonsKy A classic! Great example of the short short story. 
scottswanson_, Mon Apr 20 00:18:58 +0000 2020, -93.361321, 46.441861, @85MCSS @Kris89670465 @3YearLetterman @brianklaas *SEC Championship 
Taylor_H_Womack, Mon Apr 20 00:18:58 +0000 2020, -80.926628, 33.631140, @Soggydoggy_ This is my first time playing an Animal Crossing game! 
BOMB__diggidy, Mon Apr 20 00:18:56 +0000 2020, -96.761753, 32.819858, I did not know @landonromano was in Rent Due, on starz 😂😂😂 
ChikoAB, Mon Apr 20 00:18:59 +0000 2020, -73.553803, 45.508113, Acaba de publicar una foto en Montreal Old Town https://t.co/h9xgC5Jwjp 
Lobezno1, Mon Apr 20 00:18:59 +0000 2020, -75.239100, 40.249865, @theaginggeek @Demonpuppy Work of art 😱 Thanks for sharing! 👏👏👏 
DrPipeMaster, Mon Apr 20 00:18:59 +0000 2020, -74.423014, 40.619580, @adorableinNE https://t.co/rXP6WffE71 
BenjaminNething, Mon Apr 20 00:18:58 +0000 2020, -82.669467, 40.365160, a true professional https://t.co/RQ5JVyk5mh 
JamesNoLebron, Mon Apr 20 00:18:59 +0000 2020, -81.516751, 41.080877, @Snuggleypjs @lentilfriend When trolling first started 
BriBreIsHerName, Mon Apr 20 00:18:59 +0000 2020, -83.173867, 32.678207, @ellejazmeyne I’ll be building more this week so ya cart finna be full 😂 
CNDLDYY_, Mon Apr 20 00:18:59 +0000 2020, -80.639541, 41.105271, Fckd a n*gga bitch &amp; now the n*gga wanna fight me 🙄 
Thomwade, Mon Apr 20 00:18:59 +0000 2020, -93.278974, 44.876290, @Ragnell And really...they run a school full of kids. They were busy protecting the kids and the school.🤷‍♂️ 
dalfredslade, Mon Apr 20 00:18:59 +0000 2020, -93.275920, 44.772688, Protest Both. They are environmental nightmares!!! 
yyungted, Mon Apr 20 00:18:59 +0000 2020, -83.173867, 32.678207, Stop dat flaggin das how shit b happening 🎯 
Kinderuhhh, Mon Apr 20 00:18:59 +0000 2020, -78.838549, 38.396323, This @CheyenneeeJewel 
EmphasisOn_T, Mon Apr 20 00:18:59 +0000 2020, -79.002112, 35.054627, Nene said “idc if she found a egg up under a chicken” lmaoo 🤣 #RHOA 
celester, Mon Apr 20 00:19:00 +0000 2020, -82.985772, 39.994684, “Us gay folk” is litterally the most heterosexual thing a “gay” can say. 
GeneLamkin, Mon Apr 20 00:19:00 +0000 2020, -166.599693, 23.691364, Fido Cuomo speaks from both sides of his mouth. Feds Are Great. Feds Don't Do Enough. 
ferrisfitless, Mon Apr 20 00:19:00 +0000 2020, -82.439835, 38.407664, This kinda feels like a Game of Thrones Sunday 
PrincessBaileyV, Mon Apr 20 00:19:00 +0000 2020, -95.446486, 29.838495, That’s why I cas insert the word wetback to every beaner I know! 
TopherPatt, Mon Apr 20 00:19:00 +0000 2020, -83.173867, 32.678207, Literally the worst take of them all. And on the lords day at that. 
glennvercaigne6, Mon Apr 20 00:19:00 +0000 2020, -100.703044, 49.177117, @smarchibald Lol consign me up!! 
cra, Mon Apr 20 00:19:00 +0000 2020, -97.754724, 30.323346, @nissyen @alexellisuk there’s another @linuxfoundation project for that! (they have their own landscape too) https://t.co/G3DBjnzDUi 
HeheWaitWhut, Mon Apr 20 00:19:00 +0000 2020, -118.411907, 34.020789, Yup https://t.co/YgSoaMKEHv 
triplet2000, Mon Apr 20 00:19:00 +0000 2020, -83.173867, 32.678207, @rohxxn It’s gay to breath bruh you shouldn’t have to open your mouth 
iLOVEmyTAR, Mon Apr 20 00:19:00 +0000 2020, -83.173867, 32.678207, @trvpezoids 😳☺️ 
JonSpartan1102, Mon Apr 20 00:19:00 +0000 2020, -73.831187, 40.670879, Will always be the 🐐 
Angelisacunt, Mon Apr 20 00:19:00 +0000 2020, -118.165419, 33.899313, All my hot girls let’s buy roller skates and skate 
rapSkip_Bayless, Mon Apr 20 00:19:00 +0000 2020, -73.831187, 40.670879, @rahm3sh I aint got no insurance 😂😂 
mislintt, Mon Apr 20 00:19:00 +0000 2020, -117.294096, 34.134925, @rubyesmeraldaxo he really is huh lmfao 
1918Oaklnd, Mon Apr 20 00:19:00 +0000 2020, -80.307064, 25.976124, Bringing serious topics to twitter u just asking to get clowned 😂 
lmbchp13, Mon Apr 20 00:19:00 +0000 2020, -88.129425, 43.060621, this did not age well 
On_the_Trail, Mon Apr 20 00:19:00 +0000 2020, -104.820700, 38.830100, Pocket Pals Trail Maps are here to help you find some new, less crowded trails, so that you can get outside during… https://t.co/DLRezx8Ags 
Daniellaphant1, Mon Apr 20 00:18:56 +0000 2020, -92.453089, 42.516156, queen of putting drinks in the freezer and forgetting about them 
K_Tambo, Mon Apr 20 00:18:58 +0000 2020, -79.841504, 40.504480, @KicksUnderCost @Jose_cano8 
_joseDINERO_, Mon Apr 20 00:18:56 +0000 2020, -73.948775, 40.655138, @jasikeepsitreal @_Mikee16 Super admirable. Sometimes you gotta hang with a cowboy hat wearing eye patch rocking mf. 
LynneOB73115529, Mon Apr 20 00:19:01 +0000 2020, -76.518967, 42.011947, @RexChapman What does he need a mask for? The living dead don’t have these worries 
brunolarvol, Mon Apr 20 00:19:01 +0000 2020, -122.435979, 37.770657, I am become an artistic-anarchist https://t.co/4axnfOXCio 
JoRoJohnston, Mon Apr 20 00:19:01 +0000 2020, -81.386664, 43.002204, Devistating news. Heartbreaking and confusing. Thoughts are with the people and families who lost loved ones in N.S… https://t.co/RwBa3OhSIx 
AvalonRoth, Mon Apr 20 00:19:00 +0000 2020, -83.804475, 27.698682, @mango_destroyer I wish 
whosoever2222, Mon Apr 20 00:19:01 +0000 2020, -82.160865, 29.120223, @ArthurGunn122 #AmericanIdol please win ♥️🎶 
flossusso, Mon Apr 20 00:19:01 +0000 2020, -77.604684, 41.117936, Amen 
JessiSchoeberl, Mon Apr 20 00:19:01 +0000 2020, -92.964866, 45.693393, @KayWhiteUK @somegoodnews Happy Birthday!!!! 🎉🎈🎂🎁🎊 
Bvbylegss, Mon Apr 20 00:19:01 +0000 2020, -80.452116, 25.479449, 🥰 
DoinThangz, Mon Apr 20 00:19:01 +0000 2020, -104.922093, 39.713563, If You Only Were Watching... 
tomcat2448, Mon Apr 20 00:18:58 +0000 2020, -82.669467, 40.365160, @OH_IO_ @AllbrightNFL Thumb 👎 
badboysammy_, Mon Apr 20 00:19:01 +0000 2020, -84.470388, 33.631277, Happy Birthday My G for lifeee ❤️🤘🏾 
Unrulygyalbre, Mon Apr 20 00:18:59 +0000 2020, -76.620482, 39.284713, prom is saturday 😆😆😆😆😆😆😆😆😆😆 
JHill3910, Mon Apr 20 00:19:01 +0000 2020, -88.128181, 42.970186, @childishkare Idk... Mars? 
danielleeee00, Mon Apr 20 00:19:01 +0000 2020, -111.082929, 45.687850, https://t.co/UbsEE9eDq6 
Pardonmy_P, Mon Apr 20 00:19:01 +0000 2020, -71.088712, 42.313670, I waxed my underarms two weeks ago &amp; still no hair... I’m never shaving again 
sosanford, Mon Apr 20 00:19:01 +0000 2020, -79.937200, 32.787200, Chili with cheesy corn muffins. @ Charleston, South Carolina https://t.co/6m5Y1ARVOL 
Iheartthecelts, Mon Apr 20 00:19:01 +0000 2020, -73.948775, 40.655138, Promise/ I Gotta Be 
therealhunmon, Mon Apr 20 00:19:01 +0000 2020, -86.270540, 45.001180, @carlreiner * and dummer 
_bces, Mon Apr 20 00:19:01 +0000 2020, -73.948775, 40.655138, Today I put Lisa Frank stickers on my face and that was about it https://t.co/7ChybziPoB 
HalasPete, Mon Apr 20 00:19:01 +0000 2020, -115.223125, 36.232915, @kinky_horror Think the "stars" of the video need better lighting. 
CoachECarpenter, Mon Apr 20 00:19:01 +0000 2020, -86.741158, 33.451301, @Johnson_HHS @aurban2209 @hooverbio @annaclaireblack @JoshNiblett @3matlock @nicksmith_30 😂😂 
